"Symbol","EngineID","Direction","TrainType","Origin","Dest","Subdivision","TrackGUID","TrackComponentName","TrackName","TrackAlias","TrackRouteName","ControlPointName","TrainGUID","TrainLink","ScheduleStatus","PTCStatus","BulletinRouteCode","AuthorityDesignation","CTCAuthorityDesignation","HomeRoadCode","ActiveSubTrainSheet"
"M621NQ","SCAX   896","EAST","COMMUTER","OTC","SMF","2","100923","SHELF","MT1","MT1","ROUTE NAME","MESA","665fa84c-9040-489c-afca-3977a3b57e2d","","NONE",,"METROLINK",,,"SCAX","0B8A7180-5731-43CA-B363-9E501772CE85"
"M623","","WEST","COMMUTER","OCEANSIDE","SONGS","NONE","0",,,,,,"2fbf9d19-2d26-4c38-9331-6bd8a76e34fb","","NONE",,"METROLINK",,,"SCAX","88D16A02-FF7A-41DB-95C1-B9536987F934"
"M623NQ","","EAST","COMMUTER","SMF","OCEANSIDE","NONE","0",,,,,,"65c57efe-8656-4dae-b602-18a1b0e53905","","NONE",,"METROLINK",,,"SCAX","3BD3B602-5D79-45B5-B548-2D770F96DC2A"
"M624","X","EAST","COMMUTER","SMF","OCEANSIDE","2","100921","SHELF","MT1","MT1","ROUTE NAME","SONGS","82917b3b-5b83-43ae-a942-5c406c289a43","","NONE",,"METROLINK",,,"SCRRA","7F8538FA-17B0-4CF3-96A0-C62D9020720C"
"M624NQ","X","WEST","COMMUTER","OCEANSIDE","SONGS","2","100153","SHELF","MAIN","MAIN","ROUTE NAME","SHELL","bf600065-9e85-4992-9960-f6d44ad7ca99","","NONE",,"METROLINK",,,"SCRRA","70B8F34E-A3AA-412A-8400-486DCD820CEB"
"M626","X","EAST","COMMUTER","OTC","SONGS","2","100921","SHELF","MT1","MT1","ROUTE NAME","SONGS","d07a6926-4114-4543-a1bc-c4938b43d93a","","NONE",,"METROLINK",,,"SCRRA","F34DF3D8-DCBE-4F3E-ACE3-31745AF33706"
"M626NQ","X","WEST","COMMUTER","SMF","OTC","2","100153","SHELF","MAIN","MAIN","ROUTE NAME","SHELL","91feaa00-c2cf-42f1-932e-13247a167103","","NONE",,"METROLINK",,,"SCRRA","520A3617-E3B3-4944-8DC8-ABA538F86A26"
"M634","","EAST","COMMUTER","SONGS","OCEANSIDE","NONE","0",,,,,,"6eb1845e-65ab-42ab-8a86-2971280bf5be","","NONE",,"METROLINK",,,"SCAX","46150E5A-46DF-43AE-AC30-48F04C74B430"
"M634NQ","","WEST","COMMUTER","OCEANSIDE","SONGS","NONE","0",,,,,,"85f27ad9-6c9c-4504-beea-42d22d0e8d71","","NONE",,"METROLINK",,,"SCAX","B32242CE-1D09-4B01-9BC7-3DBF6C62A320"
"M641","","WEST","COMMUTER","OCEANSIDE","SONGS","NONE","0",,,,,,"70753607-fc60-481f-88f1-eabaada0bcfe","","NONE",,"METROLINK",,,"SCAX","3D4555D0-2016-4BF9-8E01-BD8765B31665"
"M641NQ","","EAST","COMMUTER","SMF","OCEANSIDE","NONE","0",,,,,,"44721a27-9f71-4a82-9b16-00255a3a7982","","NONE",,"METROLINK",,,"SCAX","8A07F7C2-FC5E-43A2-84EE-EBBCF7D6D061"
"M644","","EAST","COMMUTER","SONGS","OCEANSIDE","NONE","0",,,,,,"1474f9cd-e180-4908-ae7f-db38fa9f4da0","","NONE",,"METROLINK",,,"SCAX","70710800-864E-46D2-8EB6-5D4A32AFBD4B"
"M644NQ","","WEST","COMMUTER","OCEANSIDE","SMF","NONE","0",,,,,,"ad98912a-affa-4515-b3ad-99f994ed3a74","","NONE",,"METROLINK",,,"SCAX","429E98BF-3E2E-4067-8D17-B32058FAAD64"
"M660NQ","","WEST","COMMUTER","OTC","SMF","NONE","0",,,,,,"134271eb-c2e8-45bb-823a-5752f899b4e2","","NONE",,"METROLINK",,,"SCAX","B45AA099-DDCC-443A-A89B-F2717196A01D"
"M662NQ","","WEST","COMMUTER","OCEANSIDE","SONGS","NONE","0",,,,,,"549a347b-efd3-4231-935e-aa8687685fef","","NONE",,"METROLINK",,,"SCAX","037D90F3-3CD4-4E43-9ACA-FFB386AECBF3"
"M663NQ","","EAST","COMMUTER","SONGS","OCEANSIDE","NONE","0",,,,,,"be1ee6bf-cb49-4938-9fde-84bf8659928d","","NONE",,"METROLINK",,,"SCAX","889C7703-D57A-4E88-9895-87819D86DEFD"
"M664NQ","","WEST","COMMUTER","OCEANSIDE","SONGS","NONE","0",,,,,,"25710059-0c45-4ecd-8356-9a647854f456","","NONE",,"METROLINK",,,"SCAX","D4B60567-61BB-404C-89EE-C903237A6F7B"
"M665NQ","","EAST","COMMUTER","SONGS","OCEANSIDE","NONE","0",,,,,,"c722df75-1aa5-4b6f-a97f-0d26952fe021","","NONE",,"METROLINK",,,"SCAX","A1764CC2-F01F-465F-B7F8-64DD1B43E184"
"M667NQ","","EAST","COMMUTER","SONGS","OCEANSIDE","NONE","0",,,,,,"05c03369-5ec0-4535-ba28-adf908819fa4","","NONE",,"METROLINK",,,"SCAX","5258898F-8CEE-4CD0-82CF-4296E3B465D2"
"M698X","","WEST","COMMUTER","OCEANSIDE","SAN DIEGO","NONE","0",,,,,,"923e2812-0f85-41d3-b767-799c2c28a6bd","","NONE",,"METROLINK",,,"SCAX","2224ADA4-0FB0-40AF-856F-99A61A9263AC"
"M698XDH","","WEST","COMMUTER","","","0","0",,,,,,"FAD32B39-4879-445A-9484-A08BEB2B8BEE","","",,,,,"SCRRA","582D069C-7463-41A1-BC34-92C9070374B3"
"M698XNQ","","WEST","COMMUTER","OCEANSIDE","SAN DIEGO","NONE","0",,,,,,"038f9700-f0fd-45bd-a3f3-7200c72217a1","","NONE",,"METROLINK",,,"SCAX","6E3752E9-4422-416A-8CA2-BB645D6B24BC"
"M699X","","EAST","COMMUTER","SAN DIEGO","OCEANSIDE","NONE","0",,,,,,"df9edc93-6971-44ec-88b2-7cd991e6a75a","","NONE",,"METROLINK",,,"SCAX","EE21C4C0-14BF-4560-B8DF-4A44B9BC37CB"
"M699XNQ","","EAST","COMMUTER","SAN DIEGO","OCEANSIDE","NONE","0",,,,,,"1f56669f-3e75-43d3-909c-ccd515e06d60","","NONE",,"METROLINK",,,"SCAX","F35792D1-B891-474A-A7D5-9676F859B415"
"M803","","EAST","COMMUTER","SONGS","OCEANSIDE","NONE","0",,,,,,"265e3eb0-ed8b-458b-9060-bf55a0e0ce5b","","NONE",,"METROLINK",,,"SCAX","BB314D16-36DF-4874-A739-19C0CAB3C1C9"
"M803NQ","","WEST","COMMUTER","OCEANSIDE","SONGS","NONE","0",,,,,,"5581a769-9ae8-4091-a869-86f97bfbf613","","NONE",,"METROLINK",,,"SCAX","050B26C4-7275-4ACC-8EAE-696D92F50AAB"
"M809X","SCAX   659","EAST","COMMUTER","","","2","100449","SHELF","MT1","MT1","ROUTE NAME","SONGS","80FD030D-22A4-45CA-9334-ACC22D61A6A0","","",,,,,"SCRRA","A65DEE19-3901-4191-B353-D7DE426E9B84"
"M812","","WEST","COMMUTER","OCEANSIDE","EASTBROOK","NONE","0",,,,,,"0f96aed2-22b1-4ba0-9bf4-98b6924e7d92","","NONE",,"METROLINK",,,"SCAX","2B51E04A-91A0-4D1D-8B79-0675CE7E34C9"
"M815","","EAST","COMMUTER","SONGS","OCEANSIDE","NONE","0",,,,,,"fb46f0e2-88d9-4e83-ba7b-25eec82f516c","","NONE",,"METROLINK",,,"SCAX","A1775B62-63DB-47EC-895C-B24CB9E86FE4"
"M824","","WEST","COMMUTER","OCEANSIDE","SMF","NONE","0",,,,,,"66c2cc98-1e8b-4296-9a35-0716168b684c","","NONE",,"METROLINK",,,"SCAX","424C6A66-15A5-4CCE-A481-AF08C936B1C6"
"M824NQ","","EAST","COMMUTER","SAN DIEGO","OCEANSIDE","NONE","0",,,,,,"3e8190d2-dacc-4d63-a73a-b6ca841c9a04","","NONE",,"METROLINK",,,"SCAX","8C9811E0-3A9A-40A0-9E1F-CD94B2141CFF"
"METROLINK CHIEF DS","SCAX","WEST","COMMUTER","","","2","100449","SHELF","MT1","MT1","ROUTE NAME","SONGS","B4FF96EA-0175-45A3-BBDB-CAFA96077854","","",,,,,"SCRRA","DA53AAA6-B8D8-447C-800C-691A46E2D21D"
"MOW / NCTD","MOW","WEST","UNKNOWN","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","41743DF4-F389-44E5-A246-A26F390AD189","","",,,,,"NCTC","51DED554-7858-454B-B122-2C75FFABDB17"
"MOW E","MOW","","","","","0","0",,,,,,"EABDE656-EE39-49F8-8754-647EF6C4B817","","",,,,,"NCTC","C0EB9C30-263B-47AB-A3CD-EC5C3BA8926C"
"MOW ESC","MOW","NONE","UNKNOWN","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","1B976E76-29CE-4BF2-B7ED-72A37C3E39AE","","",,,,,"NCTC","CB484E65-97B5-41B6-94BC-12B4B0A0F8E1"
"MOW ESC MIDDAY","MOW","NONE","UNKNOWN","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","A1821563-2E14-4AAA-8A54-BC4A5344067A","","",,,,,"NCTC","156DBCAB-E3EB-4045-85B4-86614799E437"
"MOW PM ESC","MOW","NONE","UNKNOWN","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","593299FB-A76F-438A-B192-E63319D83CE3","","",,,,,"NCTC","BAD5F79B-5B15-4E9B-8AFA-76ECE8489BD8"
"MOW SAN AM","MOW","WEST","UNKNOWN","","","2","100449","SHELF","MT1","MT1","ROUTE NAME","SONGS","6221E411-4019-4A8B-9612-3BD28F37EF26","","",,,,,"NCTC","7ACF665E-DA77-4738-9870-3176A44C0DAB"
"MOW SAN MIDDAY","MOW","WEST","COMMUTER","","","2","100449","SHELF","MT1","MT1","ROUTE NAME","SONGS","DCB52DDF-8774-4897-93BD-4B1D8DF5E5F9","","",,,,,"NCTC","7B524B62-C107-4D65-AD6A-ACEA09C815AE"
"MOW SAN PM","MOW","WEST","UNKNOWN","","","2","100449","SHELF","MT1","MT1","ROUTE NAME","SONGS","8392A161-B868-4E3E-BDD4-700B3C984221","","",,,,,"NCTC","F50F5362-72CF-4C12-850D-B7C54654E207"
"MOW/NCTD.","MOW","NONE","UNKNOWN","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","F171EA3B-DA92-4B3C-8EBD-22F038FAE83C","","",,,,,"NCTC","A9022050-34F4-4D0C-BF96-6DC3E560A8C5"
"MOW/NCTD/ML","MOW","WEST","UNKNOWN","","","2","100449","SHELF","MT1","MT1","ROUTE NAME","SONGS","6DB43DE7-9646-4854-AC3E-7DFBCD6AA153","","",,,,,"NCTC","02FA3DB5-D115-4FFD-A86F-07F7797484DD"
"NSBDSBD2 31","","EAST","FREIGHT","","","0","0",,,,,,"B03C5FF1-031F-49F3-9D09-EBD03A43C6BA","","",,,,,"BNSF","4D167D2F-4488-4806-94E3-39C7F5D5134D"
"OTC","OTC","WEST","UNKNOWN","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","C839E06B-9E5B-4560-92F0-599B34008126","","",,,,,"NCTC","27D1CCB0-B636-4FCE-BEDA-4DF4D28E78DC"
"RCAL0153 23","BNSF   154","WEST","FREIGHT","","","2","100776","WBAK","OSD FREIGHT ","OCEANSIDE FREIGHT TRACK","ROUTE NAME","ESCONDIDO JCT","4439CFB5-BA88-4C54-AB25-659457A2DEEE","","","INACTIVE",,,,"BNSF","D9A854AF-E94F-41A3-8AFC-E35F76690015"
"RCAL0253 23","BNSF   154","WEST","FREIGHT","","","1","200321","3EABK","BFT","NOTHING","ROUTE NAME","LOOP EAST","87CAB238-0113-4B65-9214-DA0C7F5F4070","","",,,,,"BNSF","04D05968-BFE2-4675-8D05-3C9F8798FF3A"
"SOF","SOF","NONE","UNKNOWN","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","02712983-2269-488A-B1C6-3C2B2A24A8C1","","",,,,,"NCTC","33F9FE6E-98E8-4E07-8FB7-878E92D482E6"
"SPARE1","NCTC  5002","WEST","COMMUTER","SAN DIEGO","OCEANSIDE","0","0",,,,,,"f04c543d-8a3e-4633-90a8-e15934b88132","","NONE",,"SANDIE",,,"NCTC","471AF1E0-6A55-4AEA-8203-4785BC493601"
"SPARE1DH","NCTC  2302","EAST","COMMUTER","OCEANSIDE","SAN DIEGO","0","0",,,,,,"25c22d91-5e67-42d8-8952-d56aa5c850b5","","NONE",,"SANDIE",,,"NCTC","7A217FA3-A489-4329-A333-EFF9D58DFDB2"
"SPARE2","","WEST","COMMUTER","SAN DIEGO","OCEANSIDE","NONE","0",,,,,,"60cd6c31-68f3-4c36-b9e2-08e8c812e54a","","NONE",,"SANDIE",,,"NCTC","B968DDD9-5983-46C1-A0BF-F8400657E4A2"
"SPARE2DH","","EAST","COMMUTER","OCEANSIDE","SAN DIEGO","NONE","0",,,,,,"2a78284a-5c2a-4d02-a893-b628b06b991b","","NONE",,"SANDIE",,,"NCTC","E339E224-FE53-4211-AEC2-02FFB0DFDD9A"
"SPPARE2","NCTC  2308","EAST","COMMUTER","","","0","0",,,,,,"1A3ADF7B-46DF-4DDD-8F54-8DFDA6D0E93C","","",,,,,"NCTC","E3E2C49A-0FE1-4028-804F-136E72BD96CE"
"SPRINTER 4001","4001","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","185971F4-0205-41A7-B930-250B27B02AD4","","",,,,,"NCTS","68BBCECC-4797-4F94-AA8C-634D5C182E68"
"SPRINTER 4002","4002","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","F6F1026B-EE4F-4AD5-85A6-CBA036B9890E","","",,,,,"NCTS","941B840D-42F1-4A58-915C-0A7D7C60C4B6"
"SPRINTER 4003","4003","WEST","HYBRID","","","0","0",,,,,,"B5258C78-DF01-4A72-BA40-2E4D1EFD6F4F","","",,,,,"NCTS","DA4138EB-8072-4F20-AD16-0B8426937187"
"SPRINTER 4004","4004","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","0E07E480-F9D7-4D3C-AADC-DE1D64C84DED","","",,,,,"NCTS","5328FB6F-37CC-47DD-A9E3-D34C9C83CA12"
"SPRINTER 4005","4005","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","9E714697-4A3E-4298-8C5D-D7635373AD98","","",,,,,"NCTS","3BAFB748-B532-4B13-90E1-574E818B3FB9"
"SPRINTER 4006","4006","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","B6B820C2-5B3E-43A2-B59F-2319F9F42798","","",,,,,"NCTS","15F27707-DEC9-44F9-89A4-A920FDEFF06A"
"SPRINTER 4007","4007","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","D8AF3981-90F7-4224-8768-6568E2F9319C","","",,,,,"NCTS","B7997D28-0812-433D-9ACF-93F2046A20A1"
"SPRINTER 4008","4008","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","A1F02568-9D33-483E-B8AD-783579A4EB86","","",,,,,"NCTS","FCD3FA3E-E8D4-4B68-8438-CA48365EBB13"
"SPRINTER 4009","4009","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","F2542A71-BFF0-4B07-8C16-CF6268CC4EBE","","",,,,,"NCTS","2A38026B-920F-4912-AD3E-D319D80F05A2"
"SPRINTER 4010","4010","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","89AFE858-2422-4A68-9A5D-127997F374EE","","",,,,,"NCTS","E2D1B226-9F52-4D38-B97D-37059BD0BFAE"
"SPRINTER 4011","4011","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","C48C3EB4-3B35-483E-B5BA-E0CA951BB973","","",,,,,"NCTS","B8738EA8-EBF3-497C-8CC8-ADC31BF39945"
"SPRINTER 4012","4012","NONE","HYBRID","","","1","200578","SHELF 2","MAIN","MAIN","NONE","AVO","D0D92433-B675-4BE4-9DE8-9665D38F7F38","","",,,,,"NCTS","75695DD5-4CF0-4713-A10E-DCA7223CEA7D"
"TEST1","","EAST","COMMUTER","OCEANSIDE","SAN DIEGO","NONE","0",,,,,,"5b63cd95-5575-417e-8d07-c10edbada54d","","NONE",,"SANDIE",,,"NCTC","4FE6BD2E-250A-47A1-89D6-4837494408FD"
"TEST2","","WEST","COMMUTER","SAN DIEGO","OCEANSIDE","NONE","0",,,,,,"bb355c39-e616-407e-bb51-0a1ffe892793","","NONE",,"SANDIE",,,"NCTC","AF403DE7-B9CA-4CC4-BE1E-AEC292307010"
"UPPHSDG5 07","BNSF  5294","EAST","FREIGHT","","","0","0",,,,,,"437083D5-A7A0-4F36-B241-ACAF62C55D5E","","",,,,,"BNSF","31FE76B3-EDF2-4941-91B2-A2299CC5599E"
"VBARSDG3 28","BNSF  8338","EAST","FREIGHT","","","0","0",,,,,,"FE9DB177-BE03-455B-B6F5-62CECAB40E9E","","",,,,,"BNSF","5C307E24-D36A-4F64-9227-E56887143962"
"VSBDSDG4 23","BNSF  8368","EAST","FREIGHT","","","2","100355","WBAK","MT1","MT1","ROUTE NAME","SWAMI","3E247DF7-3DA6-4347-B886-36CEF6DD8736","","","INACTIVE",,,,"BNSF","BA89992B-4F97-45B7-ABAD-198609FF62CB"
"VSBDSDG4 234 23","BNSF  3721","EAST","FREIGHT","","","0","0",,,,,,"DDA8108F-7EAF-4F48-ADC5-8A513FE9A087","","",,,,,"BNSF","0DCC18A2-2120-411D-8DED-5D2F94434DA2"
"VSBSDG4 22","BNSF  8284","EAST","FREIGHT","","","0","0",,,,,,"4D72AB6F-5336-44AF-AB68-91A470497B83","","",,,,,"BNSF","E7775CE9-5073-426B-91AE-01473DB631B2"
"W01","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","24E237C9-7960-4E75-B0B7-4F59E082A1D4","","",,,,,"NCTS","E58F2476-59C1-4BFE-9485-E10BC5E86373"
"W01DH","","EAST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","834ECF7E-2D0F-4B78-BD2B-246B530C3C74","","",,,,,"NCTS","A2BE44F4-73CB-4355-8E25-A87DD11E7BBD"
"W03","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","6C5AE8C1-508E-4A94-8C2D-646F3CE2A6E9","","",,,,,"NCTS","9581EBE2-6C71-4F8F-B80C-408884CD83DB"
"W03DH","","EAST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","62204510-02E4-4597-9165-F0C633C93952","","",,,,,"NCTS","6B1EC3AA-4B71-4D17-87FE-B5DF01924DAD"
"W05","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","75006798-6979-47A3-9473-A03FA3CEE39C","","",,,,,"NCTS","80558CC8-0928-491D-BE93-4D3D2B19ABF8"
"W07","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","FD85C1EC-9243-468B-92DC-27C6BD990FE2","","",,,,,"NCTS","97FAF673-FE14-4191-AAB9-ABA5C4A92E39"
"W09","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","81621008-D5BE-437B-B609-67C57A731997","","",,,,,"NCTS","F32E18F8-6495-48BA-89EA-0CC40EDD5848"
"W11","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","B1AF48DF-F373-4020-840C-CFB81DAE743B","","",,,,,"NCTS","E73C789A-C235-4C5C-AAD3-E5F0972235B6"
"W13","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","C230E698-E2E4-4825-A3A8-1C06A4CA4148","","",,,,,"NCTS","F24BEA2E-FCE8-4FD8-8EBD-358A734CCB4F"
"W15","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","56839DBB-D466-4493-A9A5-6BC0C253F578","","",,,,,"NCTS","5C9C5329-9965-47CA-9FD3-4885452B83B7"
"W17","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","222D1678-273F-4B80-B3D9-FA85E160F5CA","","",,,,,"NCTS","4D249ED4-6DE7-4252-A36A-A97CF5798D2C"
"W19","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","CBAA53F6-0C51-4C42-8E2C-2508C17BD2B0","","",,,,,"NCTS","8C5A280E-93B9-4E3B-8DFA-CE288FB4EA3A"
"W21","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","4ACC43B8-BC79-4476-AC31-3E52C834389F","","",,,,,"NCTS","99CB4C21-D8D4-49EC-AE3E-3D308DB9227B"
"W23","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","0BCBEFCC-87FB-40A3-86CF-1458710E41BB","","",,,,,"NCTS","E6F6F4F6-92FA-42C7-888B-6432B6F57853"
"W25","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","FF5E913F-BAF8-42FD-B797-376AF2DF55A8","","",,,,,"NCTS","59882A14-BD33-42B4-9EA5-E599D9B19793"
"W27","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","51DFBA86-AC1F-4D2A-8588-06FBBC24BCA3","","",,,,,"NCTS","32AC085A-D581-4ECB-B9D6-B88864C41C95"
"W29","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","5B2A8D48-A471-4CCE-BF0D-A588358C1732","","",,,,,"NCTS","6103F5BF-7DBB-437A-AD7A-DECF0CE8285F"
"W31","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","185A22B0-E889-43CE-A81C-0501C03E28F4","","",,,,,"NCTS","B391BAB4-E71F-4209-9C97-5C9E026B6637"
"W33","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","E682E689-06E0-4160-BC7A-D08BFC2C6751","","",,,,,"NCTS","3C353F99-CEDB-4EAE-AE65-2CF3F28A23B4"
"W35","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","B0D6ACC5-9547-41D8-AE77-3AC79749CE2F","","",,,,,"NCTS","C25EF42B-5F95-4C3D-914D-5D36350676A3"
"W37","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","63895E07-0C6D-4C94-8550-8EBC3D551C5B","","",,,,,"NCTS","A829870D-DFCB-486A-861A-EB3334797DB6"
"W39","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","15898D71-4AB1-4CFD-B5C7-4C0D0D46F316","","",,,,,"NCTS","F08DE84C-1C03-4731-A5AF-FE538703A717"
"W41","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","6935F48F-4FD0-462E-BF19-83C3E6E85FAA","","",,,,,"NCTS","158B6884-E29B-420F-A9A0-6DA9955DB68C"
"W43","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","B80232E8-C3B1-4989-ACAC-84CC0A77593A","","",,,,,"NCTS","3EFCF783-E199-47D8-885C-005E4D2CD110"
"W45","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","6ED7672F-D44B-460B-80CB-92B4754D7717","","",,,,,"NCTS","353E2A1E-A942-42DE-8484-5F0E6DFEEB5A"
"W47","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","6722BB49-B59C-491F-AC64-C7B034BE6641","","",,,,,"NCTS","674B5A54-C580-419D-8984-64DE47EDB962"
"W49","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","CC02503D-3D6E-4F2A-A214-77E60FEFBDE2","","",,,,,"NCTS","6E9F4DEC-18F2-41D3-BA6F-F2E505BD90E5"
"W51","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","AF18D466-B131-42D6-9061-E4BE3CD55DEE","","",,,,,"NCTS","FC9A0AF3-EC7C-4EB7-960C-085EF9A60A35"
"W53","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","60EEF994-E923-4980-8AFF-C940F7F245B9","","",,,,,"NCTS","336D005D-9729-44EC-8824-2FC90F4EB623"
"W55","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","E1457AFD-082A-4F5F-BEFF-F345124E5A42","","",,,,,"NCTS","6AFD464A-1097-4E28-94C8-2149ADC42EA6"
"W57","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","EEA2AB12-8572-4DC9-B96C-F5A5C8CCD017","","",,,,,"NCTS","F72E19DF-0B33-4F4B-9037-FA8ABC4C9FDC"
"W59","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","2C31C8BC-3110-441D-B8C2-7A18411FD531","","",,,,,"NCTS","4955854A-02BB-4254-80BF-73F3A6A0661F"
"W61","","WEST","HYBRID","","","1","200861","SHELF 2","MAIN","MAIN","NONE","AVO","C9B5D37C-88C3-4624-A186-571A057F1468","","",,,,,"NCTS","F3BF7613-23BF-4DE6-8804-5255C6313D60"
"W66DH","","WEST","HYBRID","","","0","0",,,,,,"CB85BD10-48CC-447E-A423-C7297E336056","","",,,,,"NCTS","F1BA09E3-804C-4BD2-A3A0-C5F1285ECDEE"
"YSDGKEL1 09","BNSF  3870","WEST","FREIGHT","","","0","0",,,,,,"57B0DB61-B035-4C76-BACD-5ED6EB07F5C7","","",,,,,"BNSF","98A6D517-6985-4441-9A72-70240A0B58FB"
